Date,State,Category,Dollars,LastYear
2020-08-09,Connecticut,Alcohol,2462006,2017376
2020-08-16,Connecticut,Alcohol,2277669,1991492
2020-08-23,Connecticut,Alcohol,2088972,1925762
2020-08-30,Connecticut,Alcohol,2245164,2040004
2020-09-06,Connecticut,Alcohol,2337323,1996956
2020-09-13,Connecticut,Alcohol,2351614,1622968
2020-09-20,Connecticut,Alcohol,1875791,1657108
2020-09-27,Connecticut,Alcohol,1914007,1666835
2020-10-04,Connecticut,Alcohol,1855119,1604159
2020-10-11,Connecticut,Alcohol,1759045,1523011
2020-10-18,Connecticut,Alcohol,1703247,1540397
2020-10-25,Connecticut,Alcohol,1826562,1537572
2020-11-01,Connecticut,Alcohol,1713073,1537243
2020-11-08,Connecticut,Alcohol,1726899,1421971
2020-11-15,Connecticut,Alcohol,1757721,1411113
2020-11-22,Connecticut,Alcohol,1856927,1651636
2020-11-29,Connecticut,Alcohol,1906217,1950461
2020-12-06,Connecticut,Alcohol,1466101,1394598
2020-12-13,Connecticut,Alcohol,1713855,1498283
2020-12-20,Connecticut,Alcohol,1892260,1897581
2020-12-27,Connecticut,Alcohol,2367085,2181965
2021-01-03,Connecticut,Alcohol,1839535,1526834
2021-01-10,Connecticut,Alcohol,1299028,1176632
2021-01-17,Connecticut,Alcohol,1470492,1296870
2021-01-24,Connecticut,Alcohol,1546750,1330467
2021-01-31,Connecticut,Alcohol,1534201,1409135
2021-02-07,Connecticut,Alcohol,1789304,1588144
2021-02-14,Connecticut,Alcohol,1766011,1276218
2021-02-21,Connecticut,Alcohol,1507329,1284593
2021-02-28,Connecticut,Alcohol,1537979,1256216
2021-03-07,Connecticut,Alcohol,1520690,1373310
2021-03-14,Connecticut,Alcohol,1646594,1978935
2021-03-21,Connecticut,Alcohol,1699688,2379768
2021-03-28,Connecticut,Alcohol,1743661,1771473
2021-04-04,Connecticut,Alcohol,1845216,1847022
2021-04-11,Connecticut,Alcohol,1748202,1936238
2021-04-18,Connecticut,Alcohol,1638934,1770131
2021-04-25,Connecticut,Alcohol,1743050,1927438
2021-05-02,Connecticut,Alcohol,1841223,2019277
2021-05-09,Connecticut,Alcohol,1924566,2127139
2021-05-16,Connecticut,Alcohol,2049867,2181919
2021-05-23,Connecticut,Alcohol,2252599,2566373
2021-05-30,Connecticut,Alcohol,2377270,2657904
2021-06-06,Connecticut,Alcohol,2387157,2405422
2021-06-13,Connecticut,Alcohol,2414694,2556714
2021-06-20,Connecticut,Alcohol,2401449,2801911
2021-06-27,Connecticut,Alcohol,2516112,2749643
2021-07-04,Connecticut,Alcohol,2597885,3026910
2021-07-11,Connecticut,Alcohol,2488355,2534398
2021-07-18,Connecticut,Alcohol,2159745,2379577
2021-07-25,Connecticut,Alcohol,2225491,2538802
2021-08-01,Connecticut,Alcohol,2122393,2484206
2021-08-08,Connecticut,Alcohol,2068493,2464632
2021-08-15,Connecticut,Alcohol,2176102,2280225
2021-08-22,Connecticut,Alcohol,2244611,2090966
2019-10-06,Florida,Alcohol,101677499,99993804
2019-10-13,Florida,Alcohol,102124616,98189147
2019-10-20,Florida,Alcohol,102817542,96406420
2019-10-27,Florida,Alcohol,103913137,101110090
2019-11-03,Florida,Alcohol,107280860,100691615
2019-11-10,Florida,Alcohol,103743460,102234553
2019-11-17,Florida,Alcohol,102368947,118585148
2019-11-24,Florida,Alcohol,122491573,112246738
2019-12-01,Florida,Alcohol,116917195,93883952
2019-12-08,Florida,Alcohol,101214090,98674160
2019-12-15,Florida,Alcohol,107648012,102866546
2019-12-22,Florida,Alcohol,131195373,126958872
2019-12-29,Florida,Alcohol,143244707,136405196
2020-01-05,Florida,Alcohol,110122426,105283093
2020-01-12,Florida,Alcohol,97180069,92100496
2020-01-19,Florida,Alcohol,103232723,96585453
2020-01-26,Florida,Alcohol,99372333,93924682
2020-02-02,Florida,Alcohol,107577918,103725857
2020-02-09,Florida,Alcohol,104115010,103578552
2020-02-16,Florida,Alcohol,114125310,107485096
2020-02-23,Florida,Alcohol,107912558,107077982
2020-03-01,Florida,Alcohol,108054796,108550000
2020-03-08,Florida,Alcohol,112553349,107483267
2020-03-15,Florida,Alcohol,145108278,112132669
2020-03-22,Florida,Alcohol,144261370,107624181
2020-03-29,Florida,Alcohol,122923513,109547394
2020-04-05,Florida,Alcohol,121876902,108253319
2020-04-12,Florida,Alcohol,115182893,108764476
2020-04-19,Florida,Alcohol,120589857,110048102
2020-04-26,Florida,Alcohol,122975098,106058166
2020-05-03,Florida,Alcohol,127742076,104343254
2020-05-10,Florida,Alcohol,131618840,105214537
2020-05-17,Florida,Alcohol,126200256,103896501
2020-05-24,Florida,Alcohol,130407911,116444330
2020-05-31,Florida,Alcohol,121067902,106123251
2020-06-07,Florida,Alcohol,114375741,100085902
2020-06-14,Florida,Alcohol,120626997,102658157
2020-06-21,Florida,Alcohol,126043822,104076617
2020-06-28,Florida,Alcohol,123371304,110722694
2020-07-05,Florida,Alcohol,132266547,118173550
2020-07-12,Florida,Alcohol,111686448,98446798
2020-07-19,Florida,Alcohol,112484158,102638890
2020-07-26,Florida,Alcohol,112227554,101467640
2020-08-02,Florida,Alcohol,114755207,99916116
2020-08-09,Florida,Alcohol,111855501,99444785
2020-08-16,Florida,Alcohol,112176812,98325197
2020-08-23,Florida,Alcohol,110572158,101754642
2020-08-30,Florida,Alcohol,109170101,122287977
2020-09-06,Florida,Alcohol,120400335,93924102
2020-09-13,Florida,Alcohol,107638818,96502535
2020-09-20,Florida,Alcohol,109054566,98475566
2020-09-27,Florida,Alcohol,109629493,100825422
2020-10-04,Florida,Alcohol,106999201,101677499
2020-10-11,Florida,Alcohol,111908818,102124616
2020-10-18,Florida,Alcohol,111391543,102817542
2020-10-25,Florida,Alcohol,109782603,103913137
2020-11-01,Florida,Alcohol,116668355,107280860
2020-11-08,Florida,Alcohol,111192759,103743460
2020-11-15,Florida,Alcohol,112061441,102368947
2020-11-22,Florida,Alcohol,131215800,122491573
2020-11-29,Florida,Alcohol,120002246,116917195
2020-12-06,Florida,Alcohol,107341663,101214090
2020-12-13,Florida,Alcohol,112759925,107648012
2020-12-20,Florida,Alcohol,133074771,131195372
2020-12-27,Florida,Alcohol,145209158,143244707
2021-01-03,Florida,Alcohol,135120898,110126193
2021-01-10,Florida,Alcohol,102772313,97184092
2021-01-17,Florida,Alcohol,107657359,103237804
2021-01-24,Florida,Alcohol,110789573,99380632
2021-01-31,Florida,Alcohol,110448132,107599552
2021-02-07,Florida,Alcohol,118555427,104136653
2021-02-14,Florida,Alcohol,121962060,114159551
2021-02-21,Florida,Alcohol,116617771,107940266
2021-02-28,Florida,Alcohol,122751581,108211836
2021-03-07,Florida,Alcohol,120049115,112709067
2021-03-14,Florida,Alcohol,130813906,145279024
2021-03-21,Florida,Alcohol,130521539,144465033
2021-03-28,Florida,Alcohol,133332173,123067497
2021-04-04,Florida,Alcohol,131602695,121996622
2021-04-11,Florida,Alcohol,126969279,115307138
2021-04-18,Florida,Alcohol,124589755,120743537
2021-04-25,Florida,Alcohol,122709578,123120952
2021-05-02,Florida,Alcohol,125443869,127907071
2021-05-09,Florida,Alcohol,126247443,131802631
2021-05-16,Florida,Alcohol,119076343,126362278
2021-05-23,Florida,Alcohol,120458250,130566964
2021-05-30,Florida,Alcohol,134055955,121217755
2021-06-06,Florida,Alcohol,119184798,114509505
2021-06-13,Florida,Alcohol,119050139,120774592
2021-06-20,Florida,Alcohol,120588653,126233850
2021-06-27,Florida,Alcohol,116249972,123560872
2021-07-04,Florida,Alcohol,133329739,132436886
2021-07-11,Florida,Alcohol,116706814,111928608
2021-07-18,Florida,Alcohol,116058456,112703814
2021-07-25,Florida,Alcohol,115566035,112454263
2021-08-01,Florida,Alcohol,113884548,114920038
2021-08-08,Florida,Alcohol,111788250,112009329
2021-08-15,Florida,Alcohol,108662823,112396604
2021-08-22,Florida,Alcohol,110515001,110734634
2019-10-06,Georgia,Alcohol,39526999,38628988
2019-10-13,Georgia,Alcohol,38370855,37807699
2019-10-20,Georgia,Alcohol,36696235,36443186
2019-10-27,Georgia,Alcohol,36998248,35385815
2019-11-03,Georgia,Alcohol,37975782,36570797
2019-11-10,Georgia,Alcohol,36489249,34721646
2019-11-17,Georgia,Alcohol,35534826,35653612
2019-11-24,Georgia,Alcohol,37637942,42079570
2019-12-01,Georgia,Alcohol,44025070,33108460
2019-12-08,Georgia,Alcohol,35125900,33354777
2019-12-15,Georgia,Alcohol,35324971,34145073
2019-12-22,Georgia,Alcohol,41088846,39696657
2019-12-29,Georgia,Alcohol,44318086,40087110
2020-01-05,Georgia,Alcohol,36967856,34866254
2020-01-12,Georgia,Alcohol,32390129,31001508
2020-01-19,Georgia,Alcohol,33321251,31769592
2020-01-26,Georgia,Alcohol,31855831,31736531
2020-02-02,Georgia,Alcohol,34132941,34685202
2020-02-09,Georgia,Alcohol,33715764,33191469
2020-02-16,Georgia,Alcohol,34514054,33288032
2020-02-23,Georgia,Alcohol,32880999,31878541
2020-03-01,Georgia,Alcohol,34213792,33753292
2020-03-08,Georgia,Alcohol,34164319,32871168
2020-03-15,Georgia,Alcohol,43919292,34528085
2020-03-22,Georgia,Alcohol,45085278,34607359
2020-03-29,Georgia,Alcohol,42830851,35624975
2020-04-05,Georgia,Alcohol,47139260,34424279
2020-04-12,Georgia,Alcohol,42692682,35991866
2020-04-19,Georgia,Alcohol,44584568,35971971
2020-04-26,Georgia,Alcohol,45361459,36880686
2020-05-03,Georgia,Alcohol,47286486,37714828
2020-05-10,Georgia,Alcohol,47451723,37543142
2020-05-17,Georgia,Alcohol,47749977,38903680
2020-05-24,Georgia,Alcohol,48005476,44877802
2020-05-31,Georgia,Alcohol,45825546,41210955
2020-06-07,Georgia,Alcohol,45986847,37048870
2020-06-14,Georgia,Alcohol,45470806,39268707
2020-06-21,Georgia,Alcohol,46483096,39441675
2020-06-28,Georgia,Alcohol,44582000,40920011
2020-07-05,Georgia,Alcohol,51382843,47748929
2020-07-12,Georgia,Alcohol,43257254,38296098
2020-07-19,Georgia,Alcohol,43961007,38974870
2020-07-26,Georgia,Alcohol,43330010,39352815
2020-08-02,Georgia,Alcohol,43613574,39903886
2020-08-09,Georgia,Alcohol,43268189,39937739
2020-08-16,Georgia,Alcohol,43098181,39806554
2020-08-23,Georgia,Alcohol,42518091,38948082
2020-08-30,Georgia,Alcohol,41280578,43440498
2020-09-06,Georgia,Alcohol,45296836,41058419
2020-09-13,Georgia,Alcohol,42478699,40375588
2020-09-20,Georgia,Alcohol,40655674,40326035
2020-09-27,Georgia,Alcohol,39933879,39969829
2020-10-04,Georgia,Alcohol,41678550,39526999
2020-10-11,Georgia,Alcohol,41112454,38370855
2020-10-18,Georgia,Alcohol,42067921,36696235
2020-10-25,Georgia,Alcohol,40966924,36998248
2020-11-01,Georgia,Alcohol,42109061,37975782
2020-11-08,Georgia,Alcohol,41023233,36489249
2020-11-15,Georgia,Alcohol,40495773,35534826
2020-11-22,Georgia,Alcohol,41817262,37637942
2020-11-29,Georgia,Alcohol,46029881,44025070
2020-12-06,Georgia,Alcohol,36344193,35125900
2020-12-13,Georgia,Alcohol,38355903,35324971
2020-12-20,Georgia,Alcohol,40654411,41088846
2020-12-27,Georgia,Alcohol,46627120,44318086
2021-01-03,Georgia,Alcohol,44201734,36974063
2021-01-10,Georgia,Alcohol,34981611,32391545
2021-01-17,Georgia,Alcohol,36774758,33323467
2021-01-24,Georgia,Alcohol,36022481,31857429
2021-01-31,Georgia,Alcohol,36603673,34134279
2021-02-07,Georgia,Alcohol,37697268,33717436
2021-02-14,Georgia,Alcohol,37904408,34515918
2021-02-21,Georgia,Alcohol,36650483,32882744
2021-02-28,Georgia,Alcohol,38740135,34218739
2021-03-07,Georgia,Alcohol,37801571,34170795
2021-03-14,Georgia,Alcohol,41092469,43925719
2021-03-21,Georgia,Alcohol,41232602,45092828
2021-03-28,Georgia,Alcohol,40427893,42843040
2021-04-04,Georgia,Alcohol,41378547,47156521
2021-04-11,Georgia,Alcohol,40915738,42712276
2021-04-18,Georgia,Alcohol,41291929,44600656
2021-04-25,Georgia,Alcohol,40314019,45383262
2021-05-02,Georgia,Alcohol,43375044,47305013
2021-05-09,Georgia,Alcohol,43055654,47471418
2021-05-16,Georgia,Alcohol,42009475,47770855
2021-05-23,Georgia,Alcohol,44447365,48021814
2021-05-30,Georgia,Alcohol,48796307,45847195
2021-06-06,Georgia,Alcohol,43953952,46002696
2021-06-13,Georgia,Alcohol,42402969,45491151
2021-06-20,Georgia,Alcohol,44436463,46496006
2021-06-27,Georgia,Alcohol,43330204,44616191
2021-07-04,Georgia,Alcohol,49851723,51416086
2021-07-11,Georgia,Alcohol,43681143,43275125
2021-07-18,Georgia,Alcohol,43058917,44483630
2021-07-25,Georgia,Alcohol,43094997,43359574
2021-08-01,Georgia,Alcohol,43208961,43638999
2021-08-08,Georgia,Alcohol,42906907,43304364
2021-08-15,Georgia,Alcohol,43064790,43134066
2021-08-22,Georgia,Alcohol,41890533,42551885
2019-10-06,Illinois,Alcohol,38285217,38195194
2019-10-13,Illinois,Alcohol,37616225,37257451
2019-10-20,Illinois,Alcohol,37809360,36955104
2019-10-27,Illinois,Alcohol,37922744,38219944
2019-11-03,Illinois,Alcohol,38345139,37691670
2019-11-10,Illinois,Alcohol,36304605,37190612
2019-11-17,Illinois,Alcohol,37723780,41652883
2019-11-24,Illinois,Alcohol,41414409,50063678
2019-12-01,Illinois,Alcohol,50191907,35672734
2019-12-08,Illinois,Alcohol,37445646,37752700
2019-12-15,Illinois,Alcohol,41364406,41620588
2019-12-22,Illinois,Alcohol,55037621,55389654
2019-12-29,Illinois,Alcohol,54577045,50982936
2020-01-05,Illinois,Alcohol,40035311,38578398
2020-01-12,Illinois,Alcohol,32230975,31941394
2020-01-19,Illinois,Alcohol,34214114,34307055
2020-01-26,Illinois,Alcohol,33549389,34013703
2020-02-02,Illinois,Alcohol,37270051,37955544
2020-02-09,Illinois,Alcohol,34359202,33485620
2020-02-16,Illinois,Alcohol,35972775,34745831
2020-02-23,Illinois,Alcohol,34656893,32792549
2020-03-01,Illinois,Alcohol,34873479,33839726
2020-03-08,Illinois,Alcohol,36641718,33401989
2020-03-15,Illinois,Alcohol,50036734,36929568
2020-03-22,Illinois,Alcohol,55243326,34022607
2020-03-29,Illinois,Alcohol,40944818,34079726
2020-04-05,Illinois,Alcohol,48414492,35868542
2020-04-12,Illinois,Alcohol,49374086,36673194
2020-04-19,Illinois,Alcohol,48432577,41784772
2020-04-26,Illinois,Alcohol,48976029,36279553
2020-05-03,Illinois,Alcohol,52594086,39102088
2020-05-10,Illinois,Alcohol,52384586,39370630
2020-05-17,Illinois,Alcohol,49989938,39746988
2020-05-24,Illinois,Alcohol,57170465,46637933
2020-05-31,Illinois,Alcohol,53673052,42375976
2020-06-07,Illinois,Alcohol,51819532,42112529
2020-06-14,Illinois,Alcohol,50930671,43044744
2020-06-21,Illinois,Alcohol,55124472,41065935
2020-06-28,Illinois,Alcohol,49278100,45600042
2020-07-05,Illinois,Alcohol,61386133,55655337
2020-07-12,Illinois,Alcohol,45963991,41690697
2020-07-19,Illinois,Alcohol,46967188,42773790
2020-07-26,Illinois,Alcohol,48058092,42795266
2020-08-02,Illinois,Alcohol,46619694,43510079
2020-08-09,Illinois,Alcohol,47508609,42852512
2020-08-16,Illinois,Alcohol,47902633,41135010
2020-08-23,Illinois,Alcohol,47900099,41008141
2020-08-30,Illinois,Alcohol,47634868,44808638
2020-09-06,Illinois,Alcohol,51582107,40779323
2020-09-13,Illinois,Alcohol,44164489,39321276
2020-09-20,Illinois,Alcohol,46167576,38883878
2020-09-27,Illinois,Alcohol,45055683,38378063
2020-10-04,Illinois,Alcohol,43217422,38285217
2020-10-11,Illinois,Alcohol,44496656,37616225
2020-10-18,Illinois,Alcohol,42882568,37809360
2020-10-25,Illinois,Alcohol,42779987,37922744
2020-11-01,Illinois,Alcohol,47108047,38345139
2020-11-08,Illinois,Alcohol,44502795,36304605
2020-11-15,Illinois,Alcohol,44296836,37723780
2020-11-22,Illinois,Alcohol,48417483,41414409
2020-11-29,Illinois,Alcohol,53791171,50191907
2020-12-06,Illinois,Alcohol,42486462,37445646
2020-12-13,Illinois,Alcohol,46138409,41364406
2020-12-20,Illinois,Alcohol,52325643,55037621
2020-12-27,Illinois,Alcohol,62597606,54577045
2021-01-03,Illinois,Alcohol,52853934,40037823
2021-01-10,Illinois,Alcohol,37549368,32233189
2021-01-17,Illinois,Alcohol,39369611,34216871
2021-01-24,Illinois,Alcohol,40215301,33551315
2021-01-31,Illinois,Alcohol,39654331,37275501
2021-02-07,Illinois,Alcohol,42237941,34366883
2021-02-14,Illinois,Alcohol,40660470,35996031
2021-02-21,Illinois,Alcohol,38939258,34664183
2021-02-28,Illinois,Alcohol,39316794,34927526
2021-03-07,Illinois,Alcohol,40761920,36695395
2021-03-14,Illinois,Alcohol,41755470,50099658
2021-03-21,Illinois,Alcohol,42203805,55310829
2021-03-28,Illinois,Alcohol,41987364,40993029
2021-04-04,Illinois,Alcohol,47400176,48473970
2021-04-11,Illinois,Alcohol,41857198,49429474
2021-04-18,Illinois,Alcohol,41838532,48483618
2021-04-25,Illinois,Alcohol,42249058,49033483
2021-05-02,Illinois,Alcohol,46098626,52660769
2021-05-09,Illinois,Alcohol,47623565,52435919
2021-05-16,Illinois,Alcohol,45023253,50045025
2021-05-23,Illinois,Alcohol,48005363,57232463
2021-05-30,Illinois,Alcohol,53518243,53743106
2021-06-06,Illinois,Alcohol,51298815,51872079
2021-06-13,Illinois,Alcohol,49451796,50989322
2021-06-20,Illinois,Alcohol,52806118,55187224
2021-06-27,Illinois,Alcohol,45787233,49337285
2021-07-04,Illinois,Alcohol,59252298,61461005
2021-07-11,Illinois,Alcohol,47579476,46022085
2021-07-18,Illinois,Alcohol,46425389,47026285
2021-07-25,Illinois,Alcohol,47908401,48116277
2021-08-01,Illinois,Alcohol,46862783,46725358
2021-08-08,Illinois,Alcohol,46678526,47617162
2021-08-15,Illinois,Alcohol,46094013,47982357
2021-08-22,Illinois,Alcohol,45817732,47979093
2019-10-06,Indiana,Alcohol,15497698,14747501
2019-10-13,Indiana,Alcohol,15572204,14777369
2019-10-20,Indiana,Alcohol,15205992,14801559
2019-10-27,Indiana,Alcohol,15202799,14734643
2019-11-03,Indiana,Alcohol,15506711,14928942
2019-11-10,Indiana,Alcohol,14682637,14727149
2019-11-17,Indiana,Alcohol,15401403,16260215
2019-11-24,Indiana,Alcohol,16651246,21373292
2019-12-01,Indiana,Alcohol,22393033,14716297
2019-12-08,Indiana,Alcohol,15347109,15760317
2019-12-15,Indiana,Alcohol,17391185,17359428
2019-12-22,Indiana,Alcohol,21988718,23481150
2019-12-29,Indiana,Alcohol,24459790,21993595
2020-01-05,Indiana,Alcohol,18696093,17695067
2020-01-12,Indiana,Alcohol,12722371,13711306
2020-01-19,Indiana,Alcohol,13839590,14743351
2020-01-26,Indiana,Alcohol,13503118,13127851
2020-02-02,Indiana,Alcohol,14892478,15120114
2020-02-09,Indiana,Alcohol,14036128,13719638
2020-02-16,Indiana,Alcohol,15110017,14241425
2020-02-23,Indiana,Alcohol,13614301,13267817
2020-03-01,Indiana,Alcohol,14055590,13540160
2020-03-08,Indiana,Alcohol,14482968,13237773
2020-03-15,Indiana,Alcohol,18996879,13844547
2020-03-22,Indiana,Alcohol,26398136,14158663
2020-03-29,Indiana,Alcohol,18448764,13634432
2020-04-05,Indiana,Alcohol,19737954,13926943
2020-04-12,Indiana,Alcohol,22218705,14704787
2020-04-19,Indiana,Alcohol,22818237,16233693
2020-04-26,Indiana,Alcohol,23929634,14454970
2020-05-03,Indiana,Alcohol,25614349,15255124
2020-05-10,Indiana,Alcohol,25559437,15774741
2020-05-17,Indiana,Alcohol,22629510,15553091
2020-05-24,Indiana,Alcohol,25621555,19718970
2020-05-31,Indiana,Alcohol,23288514,17384781
2020-06-07,Indiana,Alcohol,22321602,16555383
2020-06-14,Indiana,Alcohol,22073466,16728980
2020-06-21,Indiana,Alcohol,22856734,16182118
2020-06-28,Indiana,Alcohol,20646779,18032742
2020-07-05,Indiana,Alcohol,27730240,24131341
2020-07-12,Indiana,Alcohol,19419215,16494016
2020-07-19,Indiana,Alcohol,19532165,16877843
2020-07-26,Indiana,Alcohol,19374591,16604945
2020-08-02,Indiana,Alcohol,19095451,16948476
2020-08-09,Indiana,Alcohol,19265272,16643583
2020-08-16,Indiana,Alcohol,19158885,16689636
2020-08-23,Indiana,Alcohol,19727479,16363877
2020-08-30,Indiana,Alcohol,19002630,18268930
2020-09-06,Indiana,Alcohol,20950359,16668535
2020-09-13,Indiana,Alcohol,18446578,16018879
2020-09-20,Indiana,Alcohol,17974253,16000656
2020-09-27,Indiana,Alcohol,18336875,15703698
2020-10-04,Indiana,Alcohol,17737492,15497698
2020-10-11,Indiana,Alcohol,17579695,15572204
2020-10-18,Indiana,Alcohol,17380827,15205992
2020-10-25,Indiana,Alcohol,17458355,15202799
2020-11-01,Indiana,Alcohol,19059379,15506711
2020-11-08,Indiana,Alcohol,17451178,14682637
2020-11-15,Indiana,Alcohol,17802828,15401403
2020-11-22,Indiana,Alcohol,18992747,16651246
2020-11-29,Indiana,Alcohol,23042391,22393033
2020-12-06,Indiana,Alcohol,16621644,15347109
2020-12-13,Indiana,Alcohol,18536830,17391185
2020-12-20,Indiana,Alcohol,21577780,21988718
2020-12-27,Indiana,Alcohol,27776655,24459790
2021-01-03,Indiana,Alcohol,22275784,18696558
2021-01-10,Indiana,Alcohol,14406696,12722618
2021-01-17,Indiana,Alcohol,15597178,13839760
2021-01-24,Indiana,Alcohol,15691005,13503266
2021-01-31,Indiana,Alcohol,15982810,14900321
